split,filename,titulo,etiquetas_rostro,etiquetas_cabello,etiquetas_otras,clases_idx,analisis,page_url,imagen_local
val,chase-stokes-medium-length-90s-curtain-hairstyle__00.jpeg,Chase Stokes Medium Length 90S Curtain Hairstyle,Square Face Shape,Medium|Thick,90s Throwback|Brown|Celebrity|Centre Part|Fringe,15|2|7,"The 30-year-oldOuter Banksactor Chase Stokes proves the resurgence of themedium-length,90s classic curtain haircutisn’t just a trend; it’s a full-on revival.",https://manforhimself.com/mens-hairstyles/chase-stokes-medium-length-90s-curtain-hairstyle/,dataset_cryai/images/chase-stokes-medium-length-90s-curtain-hairstyle__00.jpeg
val,sam-thompson-wavy-high-fade__00.jpg,Sam Thompson Wavy High Fade,Oval Face Shape,Curly|Thick|Wavy,Blonde|Celebrity,12|0|7|8,"One of reality TV’s most famous cheeky-chappies, Sam Thompson’s wavy highfadeis a much harsher look for him than usual.",https://manforhimself.com/mens-hairstyles/sam-thompson-wavy-high-fade/,dataset_cryai/images/sam-thompson-wavy-high-fade__00.jpg
val,trevor-noah-cornrow-hairstyle__00.jpg,Trevor Noah Cornrow Hairstyle,Round Face Shape,Texture|Thick,Afro|Black|Braids|Celebrity,14|6|7,"Trevor Noah’s cornrow hairstyle is a winning style forAfro hair, but those beautifully precisebraidsare not something to take on yourself if you’re lacking in patience. Or time.",https://manforhimself.com/mens-hairstyles/trevor-noah-cornrow-hairstyle/,dataset_cryai/images/trevor-noah-cornrow-hairstyle__00.jpg
val,high-top-afro__00.jpg,High Top Afro,Long|Triangle Face Shape,Curly,Afro|Coarse|Flat Top|Valerio Federico,10|16|0,Valerio Federico shows his artistic talent with this high top afro. The juxtaposition of super-sharp fade with a voluminous top is pure perfection.,https://manforhimself.com/mens-hairstyles/high-top-afro/,dataset_cryai/images/high-top-afro__00.jpg
val,anthony-keyvan-curly-hairstyle-with-short-back-and-sides__00.jpg,Anthony Keyvan Curly Hairstyle With Short Back And Sides,Square Face Shape,Curly|Short,Celebrity|Scissor Cut|taper,15|0|4,Anthony Keyvan’scurly hairstylewith short back and sides proves that sharp tapering and glorious curls really are a dream power couple.,https://manforhimself.com/mens-hairstyles/anthony-keyvan-curly-hairstyle-with-short-back-and-sides/,dataset_cryai/images/anthony-keyvan-curly-hairstyle-with-short-back-and-sides__00.jpg
val,jude-law-medium-length-with-receding-hairline__00.jpg,Jude Law Medium Length With Receding Hairline,Oval Face Shape,Medium|Wavy,Celebrity|Jude Law|Thinning,12|2|8,Man For Himself is run by Robin James – men’s grooming and lifestyle creator.,https://manforhimself.com/mens-hairstyles/jude-law-medium-length-with-receding-hairline/,dataset_cryai/images/jude-law-medium-length-with-receding-hairline__00.jpg
val,oscar-piastris-hair-short-wavy-cut-with-soft-quiff__00.jpg,Oscar Piastris Hair Short Wavy Cut With Soft Quiff,Oval Face Shape,Fine|Short|Wavy,Brown|Celebrity|Classic|Quiff,12|1|4|8,Oscar Piastri’s hair is the perfect option for all youwavy-hairedgents who want to look sharp without spending ages in the garage (read: bathroom).,https://manforhimself.com/mens-hairstyles/oscar-piastris-hair-short-wavy-cut-with-soft-quiff/,dataset_cryai/images/oscar-piastris-hair-short-wavy-cut-with-soft-quiff__00.jpg
val,frank-ocean-buzz-cut-hairstyle-on-afro-hair__00.jpeg,Frank Ocean Buzz Cut Hairstyle On Afro Hair,Oval Face Shape,,Afro|Black|Buzz Cut|Celebrity|Classic,12,"Frank Ocean’s Afrobuzz cutalways look so effortless but seriously cool at the same time. How? Well, it might have something to do with the fact that it’s both casual andclassicat the same time. And so smart that Frank even sported a buzz cut to the Met Gala back in 2019. It’s a look that all guys should try once (but, bumpy heads beware!)",https://manforhimself.com/mens-hairstyles/frank-ocean-buzz-cut-hairstyle-on-afro-hair/,dataset_cryai/images/frank-ocean-buzz-cut-hairstyle-on-afro-hair__00.jpeg
val,kendrick-lamar-hair-short-afro-hairstyle__00.jpg,Kendrick Lamar Hair Short Afro Hairstyle,Square Face Shape,Curly,Afro|Black|Celebrity,15|0,,https://manforhimself.com/mens-hairstyles/kendrick-lamar-hair-short-afro-hairstyle/,dataset_cryai/images/kendrick-lamar-hair-short-afro-hairstyle__00.jpg
val,tom-daley-soft-caesar-cut__00.jpg,Tom Daley Soft Caesar Cut,Oval Face Shape,Wavy,Brown|Celebrity|Fringe|Scissor Cut,12|8,"We’re used to seeing Tom’s hair looking all messy and dripping with pool water, so this artfully tousled red carpet look feels like a real departure.",https://manforhimself.com/mens-hairstyles/tom-daley-soft-caesar-cut/,dataset_cryai/images/tom-daley-soft-caesar-cut__00.jpg
val,lil-nas-x-high-top-twist-with-traditional-fade-and-precise-hairline__00.jpg,Lil Nas X High Top Twist With Traditional Fade And Precise Hairline,Oval Face Shape,Medium|Thick,Afro|Black|Celebrity|Fade,12|2|7,"Always experimental with his hair, this Lil Nas X high-top twist is one of his more understated styles. We like that his fade is subtle, but the meticulous hairline detail makes it a strong look.",https://manforhimself.com/mens-hairstyles/lil-nas-x-high-top-twist-with-traditional-fade-and-precise-hairline/,dataset_cryai/images/lil-nas-x-high-top-twist-with-traditional-fade-and-precise-hairline__00.jpg
val,cillian-murphy-textured-greying-curtain-hairstyle__00.jpg,Cillian Murphy Textured Greying Curtain Hairstyle,Square Face Shape,Fine|Straight|Texture,90s Throwback|Celebrity|Centre Part|Fringe|Grey,15|1|5|6,Cillian Murphy’stexturedgreyingcurtainhairstyle at theOppenheimerpremiere is a big departure from his iconic – and harsh –Peaky Blinders look.,https://manforhimself.com/mens-hairstyles/cillian-murphy-textured-greying-curtain-hairstyle/,dataset_cryai/images/cillian-murphy-textured-greying-curtain-hairstyle__00.jpg
val,jacob-sartorius-messy-bedhead-mullet-with-bleached-ends__00.jpg,Jacob Sartorius Messy Bedhead Mullet With Bleached Ends,Oval Face Shape,Curly|Texture|Thick|Wavy,Celebrity|Mullet,12|0|6|7|8,"With nearly24m followers on TikTok,10.6m on Instagram, and2.6m YouTube subscribers, it’s safe to say that 19-year-old Jacob Sartorius’ online fame is even huger than his bouffant,messybedheadmulletwithbleached ends.",https://manforhimself.com/mens-hairstyles/jacob-sartorius-messy-bedhead-mullet-with-bleached-ends/,dataset_cryai/images/jacob-sartorius-messy-bedhead-mullet-with-bleached-ends__00.jpg
val,mark-ronson-curly-quiff-pompadour-hairstyle__00.jpg,Mark Ronson Curly Quiff Pompadour Hairstyle,Rectangle Face Shape,Curly|Thick|Wavy,Brown|Celebrity|Classic|Pompadour|Quiff,13|0|7|8,"Mark Ronson has rocked a curly pompadour quiff ever since he broke into the music industry circa the mid-noughties. And just like his music, his hairstyle is a little retro but with all the markings of aclassic. Essential tools to invest in if you want a quiff? Ahairdryerand a vent brush.",https://manforhimself.com/mens-hairstyles/mark-ronson-curly-quiff-pompadour-hairstyle/,dataset_cryai/images/mark-ronson-curly-quiff-pompadour-hairstyle__00.jpg
val,josh-heuston-medium-length-curly-hair__00.jpg,Josh Heuston Medium Length Curly Hair,Oval Face Shape,Curly|Medium|Texture|Thick|Wavy,Celebrity|Classic|Scissor Cut,12|0|2|6|7|8,"Aside from his incredible aesthetic appeal (he’s the flame emoji personified, no?), Josh Heuston’smedium-lengthcurlyhair caught MFH’s eye because it has serious Leading Man Energy.",https://manforhimself.com/mens-hairstyles/josh-heuston-medium-length-curly-hair/,dataset_cryai/images/josh-heuston-medium-length-curly-hair__00.jpg
val,daniel-kaluuya-cropped-afro-with-low-fade__00.jpg,Daniel Kaluuya Cropped Afro With Low Fade,Round Face Shape,Short,Afro|Black|Celebrity|Classic|Fade,14|4,"He’s might be an Oscar nominated, BAFTA-award winning actor, but MFH votes Daniel Kaluuya’s croppedAfrowith lowfade– and his fashion style – as the red carpet winners at this year’s BAFTAs.",https://manforhimself.com/mens-hairstyles/daniel-kaluuya-cropped-afro-with-low-fade/,dataset_cryai/images/daniel-kaluuya-cropped-afro-with-low-fade__00.jpg
val,will-sharpe-slicked-back-curly-hair-with-strong-side-part__00.jpeg,Will Sharpe Slicked Back Curly Hair With Strong Side Part,Round Face Shape,Curly|Texture|Thick|Wavy,Celebrity|Side Part|Slicked Back,14|0|6|7|8,"We bet evenWhite Lotusstar [he played tech nerd Ethan] Will Sharpe didn’t think his thick,curlyhair would look so damn good in aslicked backstyle with a severeside part.",https://manforhimself.com/mens-hairstyles/will-sharpe-slicked-back-curly-hair-with-strong-side-part/,dataset_cryai/images/will-sharpe-slicked-back-curly-hair-with-strong-side-part__00.jpeg
val,chris-hemsworth-widows-peak-hairstyle__00.jpg,Chris Hemsworth Widows Peak Hairstyle,Diamond Face Shape,Medium|Thick,Blonde|Celebrity|Chris Hemsworth|Widow's Peak,9|2|7,"Chris Hemsworth’s hairstyle works perfectly for his widow’s peak. Volume in the front, with the sides left loose and full of texture.",https://manforhimself.com/mens-hairstyles/chris-hemsworth-widows-peak-hairstyle/,dataset_cryai/images/chris-hemsworth-widows-peak-hairstyle__00.jpg
val,aitch-high-and-tight-buzz-cut-with-skin-fade__00.jpg,Aitch High And Tight Buzz Cut With Skin Fade,Oval Face Shape,Fine,Buzz Cut|Celebrity|Classic|Fade|Skin Fade,12|1,"Aitch’s high and tightbuzz cutwithskin fademight look simple, but it’s a precision look and best left to a barber/hairstylist that has the right hair trimmers, razors and, crucially, skillz.",https://manforhimself.com/mens-hairstyles/aitch-high-and-tight-buzz-cut-with-skin-fade/,dataset_cryai/images/aitch-high-and-tight-buzz-cut-with-skin-fade__00.jpg
val,sang-woo-kim-bleach-blonde-short-hair__00.jpg,Sang Woo Kim Bleach Blonde Short Hair,Triangle Face Shape,Short|Straight,Asian|Blonde|Coarse|Dyed|Sang Woo Kim,16|4|5,"From the tinted glasses to the ashblondehair,Sang Woo Kimlooks effortlessly cool. Asian hair can be difficult to dye(dye well!), so make sure you go to a salon that really does know what they’re doing.",https://manforhimself.com/mens-hairstyles/sang-woo-kim-bleach-blonde-short-hair/,dataset_cryai/images/sang-woo-kim-bleach-blonde-short-hair__00.jpg
val,textured-short-back-and-sides-with-fringe__00.jpg,Textured Short Back And Sides With Fringe,Rectangle Face Shape,Straight|Texture,Brown|Classic,13|5|6,"There are many ways you can update the traditional short, back and sides and this is one of them. Wear the top of your hairtexturedand get your barber to cut in a medium length fringe.",https://manforhimself.com/mens-hairstyles/textured-short-back-and-sides-with-fringe/,dataset_cryai/images/textured-short-back-and-sides-with-fringe__00.jpg
val,zayn-malik-hair-tousled-slick-back-hairstyle__00.jpg,Zayn Malik Hair Tousled Slick Back Hairstyle,Oval Face Shape,Medium|Thick|Wavy,Celebrity|Slicked Back,12|2|7|8,For Zayn Malik’s hairstyle:,https://manforhimself.com/mens-hairstyles/zayn-malik-hair-tousled-slick-back-hairstyle/,dataset_cryai/images/zayn-malik-hair-tousled-slick-back-hairstyle__00.jpg
val,cristiano-ronaldo-classic-buzz-cut-hairstyle__00.jpeg,Cristiano Ronaldo Classic Buzz Cut Hairstyle,Rectangle Face Shape,Fine|Normal|Short,Brown|Buzz Cut|Celebrity|Thinning,13|1|3|4,Thebuzz cutwas Cristiano Ronaldo’s go-to style during lockdown. We have to say we prefer his longer and more creative looks (like this man bun). We like how he’s left the fringe just that bit longer so it adds a bit of interest to an otherwise standard look.,https://manforhimself.com/mens-hairstyles/cristiano-ronaldo-classic-buzz-cut-hairstyle/,dataset_cryai/images/cristiano-ronaldo-classic-buzz-cut-hairstyle__00.jpeg
val,mark-indelicato-short-centre-parted-hair-with-double-quiffs__00.jpg,Mark Indelicato Short Centre Parted Hair With Double Quiffs,Round Face Shape,Straight,Black|Celebrity|Centre Part|Quiff,14|5,"In the 80s, Mark Indelicato and hisshort,centre-partedhair with doublequiffswouldn’t have caused anyone to bat as much as a false eyelash, let alone an eyelid (check out this picture of the singer of 1980s Brit band Flock of Seagullsfor an example of an extreme hair lewk popular at the time).",https://manforhimself.com/mens-hairstyles/mark-indelicato-short-centre-parted-hair-with-double-quiffs/,dataset_cryai/images/mark-indelicato-short-centre-parted-hair-with-double-quiffs__00.jpg
val,paapa-essiedu-buzz-cut-with-high-fade__00.jpg,Paapa Essiedu Buzz Cut With High Fade,Round Face Shape,,Afro|Beard|Black|Buzz Cut|Celebrity|Skin Fade,14,He first came MFH’s attention (sans beard) as Kwame in I May Destroy You. And we knew then he had star factor. And now Paapa Essiedu’sbuzz cutwithskin fadeis giving us all the haircut feels because of its precise lines.,https://manforhimself.com/mens-hairstyles/paapa-essiedu-buzz-cut-with-high-fade/,dataset_cryai/images/paapa-essiedu-buzz-cut-with-high-fade__00.jpg
val,lionel-messi-quiff-with-side-parting-and-low-fade__00.jpg,Lionel Messi Quiff With Side Parting And Low Fade,Oval Face Shape,Short|Straight,Celebrity|Classic|Quiff|Scissor Cut,12|4|5,"Sure he’s one of football’s greats, but trust us, he’s got a cupboardfullof bad-hair skeletons.",https://manforhimself.com/mens-hairstyles/lionel-messi-quiff-with-side-parting-and-low-fade/,dataset_cryai/images/lionel-messi-quiff-with-side-parting-and-low-fade__00.jpg
val,noah-centineo-grown-out-hairstyle__00.jpg,Noah Centineo Grown Out Hairstyle,Round Face Shape,Medium|Texture|Thick|Wavy,Celebrity,14|2|6|7|8,"Noah Centineo works his natural, thickwavesperfectly in this grown out style. On the actor, it looks effortlessly cool; on others it could look messy and unkept.",https://manforhimself.com/mens-hairstyles/noah-centineo-grown-out-hairstyle/,dataset_cryai/images/noah-centineo-grown-out-hairstyle__00.jpg
val,omari-douglas-natural-afro-tapered-sides__00.jpg,Omari Douglas Natural Afro Tapered Sides,Oval Face Shape,Texture,Afro|Black|Celebrity,12|6,We’re very much here for Omari Douglas’ natural Afro with tapered sides. It’s the right amount of retro and we love that he’s embracing his natural hair in all its brushed out glory.,https://manforhimself.com/mens-hairstyles/omari-douglas-natural-afro-tapered-sides/,dataset_cryai/images/omari-douglas-natural-afro-tapered-sides__00.jpg
val,tom-sturridge-choppy-textured-hairstyle-with-low-fade__00.jpeg,Tom Sturridge Choppy Textured Hairstyle With Low Fade,Square Face Shape,Fine|Straight|Texture,Black|Celebrity|Fade,15|1|5|6,"Tom Sturridge’schoppy,texturedhairstyle with lowfademakes it look like he’s gone to theRobert Pattinson school of hacked at hair.",https://manforhimself.com/mens-hairstyles/tom-sturridge-choppy-textured-hairstyle-with-low-fade/,dataset_cryai/images/tom-sturridge-choppy-textured-hairstyle-with-low-fade__00.jpeg
val,quyen-mike-sleek-comb-over-hairstyle-with-side-part__00.jpeg,Quyen Mike Sleek Comb Over Hairstyle With Side Part,Diamond Face Shape,Medium|Straight,Celebrity|Classic|Scissor Cut|Side Part,9|2|5,"Quyen Mike’s sleek comb-over hairstyle withside partis smooth, sophisticated and absolutely timeless.MFHalso loves that rogue front curl for upping the red-carpet ante.",https://manforhimself.com/mens-hairstyles/quyen-mike-sleek-comb-over-hairstyle-with-side-part/,dataset_cryai/images/quyen-mike-sleek-comb-over-hairstyle-with-side-part__00.jpeg
val,callum-turner-textured-short-back-and-sides__00.jpeg,Callum Turner Textured Short Back And Sides,Oval Face Shape,Fine|Short|Texture,Brown|Celebrity|Classic,12|1|4|6,"London born actor Callum Turner is hiding a big secret: he’d actually have a full head of shiny, bouncycurlsif his barnet wasn’t cut into this 60s-inspiredshort back and sides.",https://manforhimself.com/mens-hairstyles/callum-turner-textured-short-back-and-sides/,dataset_cryai/images/callum-turner-textured-short-back-and-sides__00.jpeg
val,hugh-jackman-thinning-hairstyle__00.jpg,Hugh Jackman Thinning Hairstyle,Triangle Face Shape,Normal,Brown|Celebrity|Hugh Jackman|Thinning,16|3,"Don’t worry if your hair is starting tothin– there is still so much that can be done with it, as Hugh Jackman shows.",https://manforhimself.com/mens-hairstyles/hugh-jackman-thinning-hairstyle/,dataset_cryai/images/hugh-jackman-thinning-hairstyle__00.jpg
val,jaden-smith-afro-twist-out-medium-length-hairstyle__00.jpg,Jaden Smith Afro Twist Out Medium Length Hairstyle,Oval Face Shape,Curly|Texture|Wavy,Afro|Black|Braids|Celebrity|Classic|Coarse,12|0|6|8,"Jaden’s loose twist out brings volume to hisAfrolocks and highlights his cool bleached tips. Styled with chains of pearls and a woven top, this Gen Z-er knows how to work a look.",https://manforhimself.com/mens-hairstyles/jaden-smith-afro-twist-out-medium-length-hairstyle/,dataset_cryai/images/jaden-smith-afro-twist-out-medium-length-hairstyle__00.jpg
val,harry-styles-brit-awards-2021-hairstyle__00.jpg,Harry Styles Brit Awards 2021 Hairstyle,Triangle Face Shape,Curly|Medium|Normal,Celebrity|Harry Styles,16|0|2|3,Harry Styles paired his shorter hairstyle with a Gucci suit straight out of the 70s at the Brit Awards 2021.,https://manforhimself.com/mens-hairstyles/harry-styles-brit-awards-2021-hairstyle/,dataset_cryai/images/harry-styles-brit-awards-2021-hairstyle__00.jpg
